user_id,session_id,session_size,click_article_id
925,1506830229871662,2,68866
926,1506830234379663,2,145166
926,1506830234379663,2,156718
927,1506830238370664,3,331293
927,1506830238370664,3,331226
927,1506830238370664,3,332226
928,1506830247238665,4,272148
928,1506830247238665,4,272947
928,1506830247238665,4,272259
928,1506830247238665,4,209723
929,1506830261160666,2,108854
929,1506830261160666,2,145166
930,1506830263126667,2,264013
930,1506830263126667,2,234427
931,1506830271329668,3,284847
931,1506830271329668,3,145166
931,1506830271329668,3,143451
932,1506830289423669,2,108854
932,1506830289423669,2,157541
933,1506830297426670,2,145166
933,1506830297426670,2,235840
934,1506830312140671,2,202436
934,1506830312140671,2,119592
935,1506830317295672,2,202481
935,1506830317295672,2,157077
936,1506830318182673,2,108854
936,1506830318182673,2,145166
937,1506830326387674,6,119592
937,1506830326387674,6,293264
937,1506830326387674,6,96663
937,1506830326387674,6,233769
937,1506830326387674,6,237620
937,1506830326387674,6,157861
938,1506830327391675,3,284847
938,1506830327391675,3,182456
938,1506830327391675,3,288431
939,1506830332297676,3,119592
939,1506830332297676,3,96663
939,1506830332297676,3,108854
940,1506830339365677,2,288754
940,1506830339365677,2,255340
941,1506830340202678,3,119592
941,1506830340202678,3,218540
941,1506830340202678,3,217852
942,1506830348342679,8,119592
942,1506830348342679,8,202436
942,1506830348342679,8,235840
942,1506830348342679,8,30970
942,1506830348342679,8,31092
942,1506830348342679,8,31862
942,1506830348342679,8,363291
942,1506830348342679,8,205859
943,1506830349602680,2,280182
943,1506830349602680,2,284420
944,1506830350378681,2,119592
944,1506830350378681,2,331055
945,1506830359100682,3,96663
945,1506830359100682,3,284845
945,1506830359100682,3,263974
946,1506830363126683,9,202436
946,1506830363126683,9,159359
946,1506830363126683,9,119592
946,1506830363126683,9,207122
946,1506830363126683,9,157541
946,1506830363126683,9,166552
946,1506830363126683,9,106933
946,1506830363126683,9,237620
946,1506830363126683,9,264013
947,1506830376299684,3,97600
947,1506830376299684,3,207122
947,1506830376299684,3,284847
948,1506830379322685,3,119592
948,1506830379322685,3,272947
948,1506830379322685,3,288984
949,1506830383377686,2,235840
949,1506830383377686,2,236294
950,1506830385229687,3,235840
950,1506830385229687,3,119592
950,1506830385229687,3,108854
951,1506830391344688,2,284847
951,1506830391344688,2,96663
952,1506830392404689,4,157541
952,1506830392404689,4,119592
952,1506830392404689,4,68866
952,1506830392404689,4,154307
953,1506830434241690,3,284847
953,1506830434241690,3,96663
953,1506830434241690,3,159359
954,1506830436292691,2,157541
954,1506830436292691,2,162286
955,1506830447284692,5,119592
955,1506830447284692,5,270850
955,1506830447284692,5,272947
955,1506830447284692,5,272259
955,1506830447284692,5,270225
956,1506830456141693,2,179189
956,1506830456141693,2,33278
957,1506830473288694,4,68866
957,1506830473288694,4,108854
957,1506830473288694,4,119592
957,1506830473288694,4,160474
958,1506830477397695,2,96663
958,1506830477397695,2,284847
959,1506830479240696,5,119592
959,1506830479240696,5,363291
959,1506830479240696,5,299837
959,1506830479240696,5,145166
959,1506830479240696,5,96663
960,1506830481538697,2,235840
960,1506830481538697,2,96663
961,1506830485163698,2,42485
961,1506830485163698,2,42471
962,1506830489874699,2,119592
962,1506830489874699,2,96663
963,1506830496244700,2,235840
963,1506830496244700,2,68866
964,1506830501312701,2,319945
964,1506830501312701,2,57887
965,1506830505164702,4,123253
965,1506830505164702,4,268507
965,1506830505164702,4,209723
965,1506830505164702,4,293255
966,1506830511383703,3,272783
966,1506830511383703,3,141945
966,1506830511383703,3,166552
967,1506830513327704,4,106984
967,1506830513327704,4,108854
967,1506830513327704,4,68866
967,1506830513327704,4,119592
968,1506830516559705,4,157077
968,1506830516559705,4,160964
968,1506830516559705,4,293264
968,1506830516559705,4,284847
969,1506830517246706,2,68866
969,1506830517246706,2,168868
970,1506830518731707,2,163590
970,1506830518731707,2,59782
971,1506830523215708,2,338013
971,1506830523215708,2,336624
972,1506830527118709,3,119592
972,1506830527118709,3,284845
972,1506830527118709,3,284847
973,1506830528339710,2,145166
973,1506830528339710,2,168701
974,1506830528234711,2,36842
974,1506830528234711,2,86226
975,1506830531394712,2,119592
975,1506830531394712,2,59782
976,1506830537159713,3,36125
976,1506830537159713,3,33331
976,1506830537159713,3,36104
977,1506830543223714,2,108854
977,1506830543223714,2,96663
978,1506830547419715,3,30970
978,1506830547419715,3,141517
978,1506830547419715,3,337265
979,1506830549383716,2,95513
979,1506830549383716,2,97600
980,1506830550264717,2,119592
980,1506830550264717,2,68866
981,1506830559253718,2,258531
981,1506830559253718,2,168868
982,1506830577109719,2,157077
982,1506830577109719,2,108854
983,1506830593834720,3,68866
983,1506830593834720,3,108854
983,1506830593834720,3,331293
984,1506830595106721,4,168868
984,1506830595106721,4,145166
984,1506830595106721,4,235665
984,1506830595106721,4,352227
985,1506830606335722,4,338013
985,1506830606335722,4,336900
985,1506830606335722,4,336495
985,1506830606335722,4,337763
986,1506830617350723,2,207122
986,1506830617350723,2,284847
987,1506830627326724,2,68866
987,1506830627326724,2,161492
988,1506830634182725,2,157077
988,1506830634182725,2,160154
989,1506830635141726,2,235840
989,1506830635141726,2,119592
990,1506830654364727,3,168868
990,1506830654364727,3,293264
990,1506830654364727,3,207122
991,1506830658311728,5,353030
991,1506830658311728,5,97480
991,1506830658311728,5,284845
991,1506830658311728,5,351615
991,1506830658311728,5,284847
992,1506830662119729,2,119592
992,1506830662119729,2,298187
993,1506830662207730,3,235840
993,1506830662207730,3,68866
993,1506830662207730,3,145166
994,1506830665979731,2,68866
994,1506830665979731,2,145166
995,1506830670370732,3,159359
995,1506830670370732,3,207122
995,1506830670370732,3,157541
996,1506830674405733,3,119592
996,1506830674405733,3,145166
996,1506830674405733,3,96663
997,1506830674393734,2,235840
997,1506830674393734,2,108854
998,1506830676297735,3,119592
998,1506830676297735,3,57931
998,1506830676297735,3,58478
999,1506830680112736,2,108854
999,1506830680112736,2,68866
1000,1506830691299737,5,119592
1000,1506830691299737,5,235840
1000,1506830691299737,5,284847
1000,1506830691299737,5,145166
1000,1506830691299737,5,331293
1001,1506830694793738,2,235840
1001,1506830694793738,2,119592
1002,1506830696734739,2,106984
1002,1506830696734739,2,119592
1003,1506830698338740,3,119592
1003,1506830698338740,3,284847
1003,1506830698338740,3,68866
1004,1506830698112741,2,119592
1004,1506830698112741,2,145166
1005,1506830712161742,2,119592
1005,1506830712161742,2,235840
1006,1506830723194743,5,68866
1006,1506830723194743,5,157541
1006,1506830723194743,5,158189
1006,1506830723194743,5,159944
1006,1506830723194743,5,207122
1007,1506830759290744,3,97600
1007,1506830759290744,3,95513
1007,1506830759290744,3,96954
1008,1506830790353745,2,108854
1008,1506830790353745,2,205897
1009,1506830794137746,3,119592
1009,1506830794137746,3,68866
1009,1506830794137746,3,145166
1010,1506830805873747,3,277681
1010,1506830805873747,3,168868
1010,1506830805873747,3,202436
1011,1506830807179748,2,202436
1011,1506830807179748,2,157541
1012,1506830810394749,2,57931
1012,1506830810394749,2,57625
1013,1506830821368750,2,108854
1013,1506830821368750,2,119592
1014,1506830826276751,3,284847
1014,1506830826276751,3,96663
1014,1506830826276751,3,119592
1015,1506830845324752,2,236294
1015,1506830845324752,2,234995
1016,1506830850373753,2,68866
1016,1506830850373753,2,96663
1017,1506830854184754,2,108854
1017,1506830854184754,2,293002
1018,1506830855106755,3,157077
1018,1506830855106755,3,68866
1018,1506830855106755,3,156718
1019,1506830860180756,2,78374
1019,1506830860180756,2,68866
1020,1506830872332757,2,235840
1020,1506830872332757,2,108854
1021,1506830883281758,9,235840
1021,1506830883281758,9,205897
1021,1506830883281758,9,157132
1021,1506830883281758,9,233769
1021,1506830883281758,9,235325
1021,1506830883281758,9,233453
1021,1506830883281758,9,234995
1021,1506830883281758,9,234853
1021,1506830883281758,9,235665
1022,1506830903346759,2,145166
1022,1506830903346759,2,96663
1023,1506830912282760,2,274388
1023,1506830912282760,2,156718
1024,1506830914334761,3,119592
1024,1506830914334761,3,68866
1024,1506830914334761,3,96663
1025,1506830915402762,2,96663
1025,1506830915402762,2,145166
1026,1506830917837763,3,119592
1026,1506830917837763,3,145166
1026,1506830917837763,3,96663
1027,1506830925417764,2,284847
1027,1506830925417764,2,145166
1028,1506830928188765,2,293264
1028,1506830928188765,2,217852
1029,1506830930350766,2,284847
1029,1506830930350766,2,68866
1030,1506830944408767,2,68866
1030,1506830944408767,2,233769
1031,1506830947738768,2,207122
1031,1506830947738768,2,157541
1032,1506830947138769,2,68866
1032,1506830947138769,2,106886
1033,1506830950404770,2,284629
1033,1506830950404770,2,284312
1034,1506830969386771,2,237620
1034,1506830969386771,2,235840
1035,1506830970200772,3,293264
1035,1506830970200772,3,96663
1035,1506830970200772,3,66457
1036,1506830974360773,2,284847
1036,1506830974360773,2,68866
1037,1506830979416774,2,157077
1037,1506830979416774,2,157541
1038,1506831002411775,2,145166
1038,1506831002411775,2,235840
1039,1506831010366776,3,235840
1039,1506831010366776,3,106819
1039,1506831010366776,3,237620
1040,1506831011227777,2,108854
1040,1506831011227777,2,96663
1041,1506831015220778,2,7947
1041,1506831015220778,2,157077
1042,1506831031303779,3,168868
1042,1506831031303779,3,223931
1042,1506831031303779,3,225524
1043,1506831032329780,2,251735
1043,1506831032329780,2,96663
1044,1506831032142781,2,119592
1044,1506831032142781,2,145166
1045,1506831035623782,2,271848
1045,1506831035623782,2,270847
1046,1506831044390783,2,309534
1046,1506831044390783,2,271440
1047,1506831051309784,2,96663
1047,1506831051309784,2,119592
1048,1506831064405785,2,80256
1048,1506831064405785,2,80104
1049,1506831067359786,2,68866
1049,1506831067359786,2,95648
1050,1506831079359787,4,119592
1050,1506831079359787,4,59431
1050,1506831079359787,4,57782
1050,1506831079359787,4,145166
1051,1506831089338788,2,298187
1051,1506831089338788,2,299837
1052,1506831111276789,2,168701
1052,1506831111276789,2,30970
1053,1506831119388790,4,119592
1053,1506831119388790,4,207122
1053,1506831119388790,4,336431
1053,1506831119388790,4,284463
1054,1506831121179791,4,256384
1054,1506831121179791,4,161810
1054,1506831121179791,4,158189
1054,1506831121179791,4,119592
1055,1506831133103792,2,119592
1055,1506831133103792,2,96663
1056,1506831138439793,3,157541
1056,1506831138439793,3,255575
1056,1506831138439793,3,284847
1057,1506831138222794,2,178036
1057,1506831138222794,2,70680
1058,1506831153384795,2,207122
1058,1506831153384795,2,96663
1059,1506831153297796,4,284847
1059,1506831153297796,4,283908
1059,1506831153297796,4,284346
1059,1506831153297796,4,285412
1060,1506831160192797,5,28820
1060,1506831160192797,5,41933
1060,1506831160192797,5,58017
1060,1506831160192797,5,297051
1060,1506831160192797,5,140898
1061,1506831164387798,2,119592
1061,1506831164387798,2,96663
1062,1506831164737799,2,157541
1062,1506831164737799,2,159944
1063,1506831166260800,2,108854
1063,1506831166260800,2,168868
1064,1506831167196801,2,284312
1064,1506831167196801,2,141945
1065,1506831171120802,2,96663
1065,1506831171120802,2,235840
1066,1506831178418803,3,235840
1066,1506831178418803,3,233769
1066,1506831178418803,3,237620
1067,1506831184342804,2,119592
1067,1506831184342804,2,234427
1068,1506831202283805,3,119592
1068,1506831202283805,3,235840
1068,1506831202283805,3,145166
1069,1506831204100806,2,207122
1069,1506831204100806,2,218760
1070,1506831209255807,4,168868
1070,1506831209255807,4,108854
1070,1506831209255807,4,68866
1070,1506831209255807,4,284847
1071,1506831210436808,3,108854
1071,1506831210436808,3,96663
1071,1506831210436808,3,119592
1072,1506831218179809,3,141517
1072,1506831218179809,3,235840
1072,1506831218179809,3,236682
1073,1506831224101810,6,235840
1073,1506831224101810,6,119592
1073,1506831224101810,6,198322
1073,1506831224101810,6,168701
1073,1506831224101810,6,157541
1073,1506831224101810,6,141945
1074,1506831225355811,2,96663
1074,1506831225355811,2,119592
1075,1506831230330812,2,108854
1075,1506831230330812,2,119592
1076,1506831232155813,5,160964
1076,1506831232155813,5,114428
1076,1506831232155813,5,114509
1076,1506831232155813,5,119592
1076,1506831232155813,5,235840
1077,1506831238409814,2,119592
1077,1506831238409814,2,96663
1078,1506831241402815,2,145166
1078,1506831241402815,2,119592
1079,1506831254276816,3,235840
1079,1506831254276816,3,284847
1079,1506831254276816,3,68866
1080,1506831270312817,3,68866
1080,1506831270312817,3,363291
1080,1506831270312817,3,251735
1081,1506831271208818,3,119592
1081,1506831271208818,3,304250
1081,1506831271208818,3,304583
1082,1506831291121819,2,235840
1082,1506831291121819,2,119592
1083,1506831298233820,2,235840
1083,1506831298233820,2,68866
1084,1506831299310821,2,119592
1084,1506831299310821,2,96663
1085,1506831311403822,2,119592
1085,1506831311403822,2,236682
1086,1506831313365823,4,272947
1086,1506831313365823,4,96663
1086,1506831313365823,4,68866
1086,1506831313365823,4,156718
1087,1506831316419824,2,168868
1087,1506831316419824,2,119592
1088,1506831326413825,3,168868
1088,1506831326413825,3,205897
1088,1506831326413825,3,68866
1089,1506831346332826,2,207122
1089,1506831346332826,2,236682
1090,1506831354222827,2,68866
1090,1506831354222827,2,96663
1091,1506831363812828,2,119592
1091,1506831363812828,2,96663
1092,1506831398594829,3,108854
1092,1506831398594829,3,168868
1092,1506831398594829,3,106984
734,1506831406922830,2,157541
734,1506831406922830,2,207122
1093,1506831412331831,2,119592
1093,1506831412331831,2,235840
1094,1506831419307832,2,96663
1094,1506831419307832,2,106886
1095,1506831432130833,2,96663
1095,1506831432130833,2,30970
1096,1506831443150834,2,207122
1096,1506831443150834,2,236294
1097,1506831446362835,2,207122
1097,1506831446362835,2,258386
1098,1506831447128836,2,96663
1098,1506831447128836,2,145166
74,1506831448189837,2,119592
74,1506831448189837,2,202436
1099,1506831466390838,2,68866
1099,1506831466390838,2,96663
1100,1506831469272839,2,207122
1100,1506831469272839,2,254612
388,1506831477130840,5,159359
388,1506831477130840,5,97600
388,1506831477130840,5,95513
388,1506831477130840,5,95648
388,1506831477130840,5,96663
1101,1506831494182841,2,160964
1101,1506831494182841,2,157077
1102,1506831494209842,2,159359
1102,1506831494209842,2,236682
1103,1506831497400843,2,202436
1103,1506831497400843,2,119592
1104,1506831501208844,3,145166
1104,1506831501208844,3,16833
1104,1506831501208844,3,363291
1105,1506831502137845,2,108854
1105,1506831502137845,2,96663
1106,1506831509225846,6,68866
1106,1506831509225846,6,166552
1106,1506831509225846,6,166553
1106,1506831509225846,6,156157
1106,1506831509225846,6,158462
1106,1506831509225846,6,106819
1107,1506831517265847,2,145166
1107,1506831517265847,2,207122
1108,1506831522387848,2,106984
1108,1506831522387848,2,108854
1109,1506831523376849,2,235840
1109,1506831523376849,2,277681
1110,1506831563283850,2,108854
1110,1506831563283850,2,96663
1111,1506831566184851,2,284847
1111,1506831566184851,2,96663
1112,1506831581399852,2,119592
1112,1506831581399852,2,96663
1113,1506831585174853,2,237620
1113,1506831585174853,2,236682
1114,1506831600147854,2,119592
1114,1506831600147854,2,96663
1115,1506831600216855,5,207122
1115,1506831600216855,5,237620
1115,1506831600216855,5,233769
1115,1506831600216855,5,361714
1115,1506831600216855,5,157861
1116,1506831601378856,3,235840
1116,1506831601378856,3,207122
1116,1506831601378856,3,202686
1117,1506831609128857,3,106819
1117,1506831609128857,3,235840
1117,1506831609128857,3,106886
1118,1506831610513858,3,119592
1118,1506831610513858,3,68866
1118,1506831610513858,3,96663
1119,1506831626305859,3,288665
1119,1506831626305859,3,143451
1119,1506831626305859,3,145119
1120,1506831633227860,3,205897
1120,1506831633227860,3,157541
1120,1506831633227860,3,284847
1121,1506831642345861,2,119592
1121,1506831642345861,2,68866
1122,1506831643320862,2,108854
1122,1506831643320862,2,68866
1123,1506831649606863,2,96663
1123,1506831649606863,2,119592
1124,1506831649380864,7,285075
1124,1506831649380864,7,96663
1124,1506831649380864,7,31069
1124,1506831649380864,7,30838
1124,1506831649380864,7,301050
1124,1506831649380864,7,298271
1124,1506831649380864,7,68866
1125,1506831660260865,2,68866
1125,1506831660260865,2,284847
1126,1506831666936866,4,159359
1126,1506831666936866,4,119592
1126,1506831666936866,4,96663
1126,1506831666936866,4,284847
1127,1506831698399867,4,17820
1127,1506831698399867,4,100708
1127,1506831698399867,4,106473
1127,1506831698399867,4,361426
1128,1506831706946868,3,16833
1128,1506831706946868,3,15079
1128,1506831706946868,3,13634
1129,1506831715191869,2,119592
1129,1506831715191869,2,284847
1130,1506831716550870,2,68866
1130,1506831716550870,2,284847
1131,1506831719382871,3,293264
1131,1506831719382871,3,157541
1131,1506831719382871,3,233769
1132,1506831752671872,2,119592
1132,1506831752671872,2,235840
1133,1506831757380873,2,145166
1133,1506831757380873,2,96663
1134,1506831762111874,2,181894
1134,1506831762111874,2,181723
1135,1506831769196875,2,68866
1135,1506831769196875,2,119592
1136,1506831786335876,2,108854
1136,1506831786335876,2,202436
1137,1506831788318877,3,108854
1137,1506831788318877,3,284847
1137,1506831788318877,3,145166
1138,1506831794154878,4,168868
1138,1506831794154878,4,357641
1138,1506831794154878,4,355895
1138,1506831794154878,4,355896
1139,1506831802884879,2,236294
1139,1506831802884879,2,236682
1140,1506831818361880,2,161178
1140,1506831818361880,2,166581
1141,1506831821625881,2,119592
1141,1506831821625881,2,96663
1142,1506831826379882,2,119592
1142,1506831826379882,2,284847
1143,1506831826154883,4,236682
1143,1506831826154883,4,237620
1143,1506831826154883,4,234427
1143,1506831826154883,4,233769
1144,1506831831147884,2,168868
1144,1506831831147884,2,161492
1145,1506831832138885,4,96663
1145,1506831832138885,4,233671
1145,1506831832138885,4,168701
1145,1506831832138885,4,236682
1146,1506831836334886,3,108854
1146,1506831836334886,3,68866
1146,1506831836334886,3,145166
1147,1506831836100887,2,168701
1147,1506831836100887,2,168868
1148,1506831842283888,5,96663
1148,1506831842283888,5,145166
1148,1506831842283888,5,235840
1148,1506831842283888,5,157541
1148,1506831842283888,5,162286
1149,1506831845216889,2,157541
1149,1506831845216889,2,235840
1150,1506831851410890,2,96663
1150,1506831851410890,2,284847
1151,1506831880631891,2,110112
1151,1506831880631891,2,119592
1152,1506831895210892,2,284847
1152,1506831895210892,2,284845
1153,1506831898157893,2,119592
1153,1506831898157893,2,202436
1154,1506831901242894,2,68866
1154,1506831901242894,2,237620
1155,1506831916377895,3,119592
1155,1506831916377895,3,108854
1155,1506831916377895,3,68866
1156,1506831917349896,2,270564
1156,1506831917349896,2,233769
1157,1506831928618897,2,157077
1157,1506831928618897,2,156025
1158,1506831930207898,3,119592
1158,1506831930207898,3,235373
1158,1506831930207898,3,108854
1159,1506831932218899,3,68866
1159,1506831932218899,3,284847
1159,1506831932218899,3,96663
1160,1506831933260900,2,235840
1160,1506831933260900,2,108854
1161,1506831933102901,2,235840
1161,1506831933102901,2,119592
1162,1506831949419902,2,96663
1162,1506831949419902,2,106819
1163,1506831950126903,4,119592
1163,1506831950126903,4,145166
1163,1506831950126903,4,30970
1163,1506831950126903,4,186735
1164,1506831952139904,3,108854
1164,1506831952139904,3,186735
1164,1506831952139904,3,277681
1165,1506831964217905,2,119592
1165,1506831964217905,2,68866
1166,1506831971205906,2,96663
1166,1506831971205906,2,145166
1167,1506831976413907,2,233769
1167,1506831976413907,2,96663
1168,1506831980417908,2,119592
1168,1506831980417908,2,145166
1169,1506831984188909,3,48337
1169,1506831984188909,3,49123
1169,1506831984188909,3,44488
1170,1506831985112910,2,284847
1170,1506831985112910,2,202436
1171,1506831989215911,2,68866
1171,1506831989215911,2,158964
1172,1506832002624912,3,108854
1172,1506832002624912,3,119592
1172,1506832002624912,3,277681
1173,1506832011100913,2,119592
1173,1506832011100913,2,108854
1174,1506832018979914,2,119592
1174,1506832018979914,2,96663
1175,1506832028514915,2,157077
1175,1506832028514915,2,156025
1176,1506832053731916,2,233671
1176,1506832053731916,2,145166
1177,1506832059341917,2,207122
1177,1506832059341917,2,119592
1178,1506832060212918,2,68866
1178,1506832060212918,2,96663
1179,1506832066298919,2,96663
1179,1506832066298919,2,119592
1180,1506832067277920,3,235840
1180,1506832067277920,3,68866
1180,1506832067277920,3,108854
1181,1506832073260921,4,285412
1181,1506832073260921,4,96663
1181,1506832073260921,4,145166
1181,1506832073260921,4,270847
1182,1506832078203922,3,233671
1182,1506832078203922,3,284845
1182,1506832078203922,3,166552
1183,1506832097150923,2,119592
1183,1506832097150923,2,119591
1184,1506832101535924,4,207122
1184,1506832101535924,4,106933
1184,1506832101535924,4,157541
1184,1506832101535924,4,75918
1185,1506832113252925,2,119592
1185,1506832113252925,2,284847
1186,1506832138374926,2,168868
1186,1506832138374926,2,108854
1187,1506832140903927,3,161866
1187,1506832140903927,3,168868
1187,1506832140903927,3,119592
1188,1506832162141928,2,205897
1188,1506832162141928,2,24868
1189,1506832167277929,2,207122
1189,1506832167277929,2,106984
1190,1506832178353930,6,168868
1190,1506832178353930,6,157077
1190,1506832178353930,6,207122
1190,1506832178353930,6,68866
1190,1506832178353930,6,156718
1190,1506832178353930,6,96663
1191,1506832190333931,2,96663
1191,1506832190333931,2,363291
1192,1506832203414932,2,68866
1192,1506832203414932,2,235840
1193,1506832207310933,2,119592
1193,1506832207310933,2,96663
1194,1506832221399934,2,99172
1194,1506832221399934,2,101979
1195,1506832221616935,3,145166
1195,1506832221616935,3,108854
1195,1506832221616935,3,284847
1196,1506832224338936,2,168868
1196,1506832224338936,2,96663
1197,1506832224503937,2,119592
1197,1506832224503937,2,284845
1198,1506832237403938,2,31724
1198,1506832237403938,2,29776
1199,1506832248760939,5,168868
1199,1506832248760939,5,95648
1199,1506832248760939,5,95513
1199,1506832248760939,5,363291
1199,1506832248760939,5,141517
1200,1506832256132940,2,108854
1200,1506832256132940,2,145166
1201,1506832258194941,5,145166
1201,1506832258194941,5,270225
1201,1506832258194941,5,265147
1201,1506832258194941,5,263430
1201,1506832258194941,5,264104
1202,1506832262355942,3,119592
1202,1506832262355942,3,96663
1202,1506832262355942,3,235840
1203,1506832267103943,2,119592
1203,1506832267103943,2,106886
1204,1506832269424944,2,119592
1204,1506832269424944,2,202436
1205,1506832271256945,2,168701
1205,1506832271256945,2,157861
1206,1506832278111946,2,284847
1206,1506832278111946,2,68866
1207,1506832284107947,2,68866
1207,1506832284107947,2,96663
1208,1506832294354948,2,235840
1208,1506832294354948,2,68866
1209,1506832323141949,3,96663
1209,1506832323141949,3,157541
1209,1506832323141949,3,68866
1210,1506832330382950,3,145751
1210,1506832330382950,3,136590
1210,1506832330382950,3,168868
1211,1506832333632951,3,207122
1211,1506832333632951,3,48973
1211,1506832333632951,3,48736
1212,1506832358393952,4,161929
1212,1506832358393952,4,161498
1212,1506832358393952,4,159359
1212,1506832358393952,4,168701
1213,1506832361143953,6,68866
1213,1506832361143953,6,161492
1213,1506832361143953,6,156718
1213,1506832361143953,6,30970
1213,1506832361143953,6,119592
1213,1506832361143953,6,96663
1214,1506832366401954,2,106984
1214,1506832366401954,2,284847
1215,1506832375308955,2,284847
1215,1506832375308955,2,145166
1216,1506832400303956,2,288754
1216,1506832400303956,2,233769
1217,1506832402300957,2,119592
1217,1506832402300957,2,119291
1218,1506832405315958,2,119592
1218,1506832405315958,2,96663
1219,1506832417111959,2,237620
1219,1506832417111959,2,235840
1220,1506832418216960,3,286585
1220,1506832418216960,3,251735
1220,1506832418216960,3,207122
1221,1506832421283961,4,235840
1221,1506832421283961,4,136590
1221,1506832421283961,4,140920
1221,1506832421283961,4,140691
1222,1506832446156962,3,75316
1222,1506832446156962,3,65976
1222,1506832446156962,3,66045
1223,1506832493234963,3,145166
1223,1506832493234963,3,119592
1223,1506832493234963,3,143451
1224,1506832501705964,2,96663
1224,1506832501705964,2,119592
1225,1506832508300965,2,288881
1225,1506832508300965,2,283220
1226,1506832511348966,2,119592
1226,1506832511348966,2,284845
1227,1506832513324967,2,119592
1227,1506832513324967,2,96663
1228,1506832516388968,2,96663
1228,1506832516388968,2,112540
1229,1506832519227969,2,96663
1229,1506832519227969,2,119592
1230,1506832526225970,2,96663
1230,1506832526225970,2,207122
1231,1506832531357971,4,106886
1231,1506832531357971,4,68866
1231,1506832531357971,4,284847
1231,1506832531357971,4,316487
1232,1506832540376972,4,119592
1232,1506832540376972,4,235840
1232,1506832540376972,4,284847
1232,1506832540376972,4,96663
1233,1506832547688973,2,235840
1233,1506832547688973,2,68866
1234,1506832558451974,3,235840
1234,1506832558451974,3,119592
1234,1506832558451974,3,283908
1235,1506832591326975,3,96663
1235,1506832591326975,3,159359
1235,1506832591326975,3,265147
1236,1506832591236976,2,68866
1236,1506832591236976,2,88912
1237,1506832611108977,2,108854
1237,1506832611108977,2,68866
1238,1506832613411978,3,270564
1238,1506832613411978,3,166552
1238,1506832613411978,3,166553
1239,1506832615307979,2,68866
1239,1506832615307979,2,145166
1240,1506832622112980,2,284847
1240,1506832622112980,2,304250
1241,1506832627368981,3,202436
1241,1506832627368981,3,270564
1241,1506832627368981,3,68866
1242,1506832634326982,3,119592
1242,1506832634326982,3,235840
1242,1506832634326982,3,96663
1243,1506832651305983,2,66457
1243,1506832651305983,2,61169
1244,1506832658154984,3,68866
1244,1506832658154984,3,96663
1244,1506832658154984,3,156718
1245,1506832661255985,2,119592
1245,1506832661255985,2,96663
1246,1506832667304986,2,108854
1246,1506832667304986,2,207122
1247,1506832675299987,3,207122
1247,1506832675299987,3,96663
1247,1506832675299987,3,145166
1248,1506832685139988,2,68866
1248,1506832685139988,2,96663
1249,1506832685795989,2,119592
1249,1506832685795989,2,106984
1250,1506832692314990,3,168868
1250,1506832692314990,3,119592
1250,1506832692314990,3,235840
1251,1506832705193991,3,168868
1251,1506832705193991,3,106886
1251,1506832705193991,3,235840
1252,1506832709269992,2,119592
1252,1506832709269992,2,217852
1253,1506832714374993,2,96663
1253,1506832714374993,2,284845
1254,1506832718234994,2,108854
1254,1506832718234994,2,119592
1255,1506832719485995,3,119592
1255,1506832719485995,3,118553
1255,1506832719485995,3,119270
1256,1506832744268996,11,284847
1256,1506832744268996,11,342239
1256,1506832744268996,11,308807
1256,1506832744268996,11,308099
1256,1506832744268996,11,251735
1256,1506832744268996,11,258386
1256,1506832744268996,11,141517
1256,1506832744268996,11,30970
1256,1506832744268996,11,332114
1256,1506832744268996,11,260988
1256,1506832744268996,11,270225
1257,1506832751288997,2,119592
1257,1506832751288997,2,235840
1258,1506832767193998,2,168868
1258,1506832767193998,2,68866
1259,1506832794409999,5,168868
1259,1506832794409999,5,136656
1259,1506832794409999,5,30970
1259,1506832794409999,5,258386
1259,1506832794409999,5,129960
1260,1506832800295000,2,97600
1260,1506832800295000,2,91264
1261,1506832808133001,2,108854
1261,1506832808133001,2,159359
1262,1506832815378002,5,108854
1262,1506832815378002,5,96663
1262,1506832815378002,5,119592
1262,1506832815378002,5,168868
1262,1506832815378002,5,106984
1263,1506832831107003,2,284847
1263,1506832831107003,2,96663
1264,1506832836365004,7,235840
1264,1506832836365004,7,30970
1264,1506832836365004,7,237620
1264,1506832836365004,7,251735
1264,1506832836365004,7,157132
1264,1506832836365004,7,145166
1264,1506832836365004,7,168701
1265,1506832852490005,2,119592
1265,1506832852490005,2,233769
1266,1506832858321006,2,234739
1266,1506832858321006,2,207122
1267,1506832862195007,4,106984
1267,1506832862195007,4,236294
1267,1506832862195007,4,234427
1267,1506832862195007,4,234853
1268,1506832871325008,2,284847
1268,1506832871325008,2,68866
1269,1506832872374009,4,108854
1269,1506832872374009,4,96663
1269,1506832872374009,4,284845
1269,1506832872374009,4,285412
1270,1506832880598010,2,108854
1270,1506832880598010,2,96663
878,1506832883424011,3,157541
878,1506832883424011,3,207122
878,1506832883424011,3,166552
1271,1506832884251012,2,286135
1271,1506832884251012,2,284845
1272,1506832893882013,4,235840
1272,1506832893882013,4,237202
1272,1506832893882013,4,68866
1272,1506832893882013,4,156718
1273,1506832899396014,3,119592
1273,1506832899396014,3,96663
1273,1506832899396014,3,108854
1274,1506832913236015,4,108854
1274,1506832913236015,4,68866
1274,1506832913236015,4,96663
